problema;  modelo;  num_jobs;  num_maquina;  fl_inteiro;  best_bound;  funcao_objetivo;  mip_relative_gap; number_of_contraints; number_of_variables; number_of_var_values; nb_interations; nb_linear_nonzeros; status; time; has_hit_limit 
t_pre_carnaval008M020J020; t_pre_carnaval008M020J020_ZintTrue_Manne; 20; 20; True; 1398.3013682999035; 1668.9999999999993; 0.16219211006595546; 8000; 4201; 2250; 57694719; 23600; time limit exceeded; 3600.015998840332; True;  
t_pre_carnaval008M020J020; t_pre_carnaval008M020J020_ZintTrue_MinLA; 20; 20; True; 1429.2162824835282; 1668.9999999999998; 0.14366909377858433; 24000; 4201; 2302; 27626739; 70400; time limit exceeded; 3600.017261981964; True;  
t_pre_carnaval008M020J020; t_pre_carnaval008M020J020_ZintFalse_Manne; 20; 20; False; nan; 1227.0; nan; 8000; 4201; 2432; 2431; 23600; optimal; 0.06650996208190918; False;  
t_pre_carnaval008M020J020; t_pre_carnaval008M020J020_ZintFalse_MinLA; 20; 20; False; nan; 1253.4698634343306; nan; 24000; 4201; 2722; 32; 70400; optimal; 0.34937500953674316; False;  
t_pre_carnaval009M020J020; t_pre_carnaval009M020J020_ZintTrue_Manne; 20; 20; True; 1377.2029430492998; 1644.9999999999998; 0.16279456349585633; 8000; 4201; 2212; 61607809; 23600; time limit exceeded; 3600.01362991333; True;  
t_pre_carnaval009M020J020; t_pre_carnaval009M020J020_ZintTrue_MinLA; 20; 20; True; 1357.5678792298202; 1652.0; 0.17822767601099396; 24000; 4201; 2139; 26139468; 70400; time limit exceeded; 3600.019958972931; True;  
t_pre_carnaval009M020J020; t_pre_carnaval009M020J020_ZintFalse_Manne; 20; 20; False; nan; 1212.0; nan; 8000; 4201; 2435; 2434; 23600; optimal; 0.06483983993530273; False;  
t_pre_carnaval009M020J020; t_pre_carnaval009M020J020_ZintFalse_MinLA; 20; 20; False; nan; 1275.3367978063025; nan; 24000; 4201; 2261; 8320; 70400; optimal; 0.2634150981903076; False;  
t_pre_carnaval000M015J030; t_pre_carnaval000M015J030_ZintTrue_Manne; 15; 30; True; 1112.5087280722732; 1903.9999999999998; 0.415699197441011; 13500; 6976; 3465; 64429334; 40050; time limit exceeded; 3601.286386013031; True;  
t_pre_carnaval000M015J030; t_pre_carnaval000M015J030_ZintTrue_MinLA; 15; 30; True; 1348.8906646903088; 2082.999999995; 0.35242886956621133; 40500; 6976; 3616; 31966771; 119700; time limit exceeded; 3600.034168958664; True;  
t_pre_carnaval000M015J030; t_pre_carnaval000M015J030_ZintFalse_Manne; 15; 30; False; nan; 990.0; nan; 13500; 6976; 4044; 4043; 40050; optimal; 0.13157081604003906; False;  
t_pre_carnaval000M015J030; t_pre_carnaval000M015J030_ZintFalse_MinLA; 15; 30; False; nan; 1319.5714093392796; nan; 40500; 6976; 5346; 37; 119700; optimal; 1.3141801357269287; False;  
t_pre_carnaval001M015J030; t_pre_carnaval001M015J030_ZintTrue_Manne; 15; 30; True; 1109.1183574872146; 2105.999999999; 0.47335310660598834; 13500; 6976; 3476; 34479850; 40050; time limit exceeded; 3600.016483783722; True;  
t_pre_carnaval001M015J030; t_pre_carnaval001M015J030_ZintTrue_MinLA; 15; 30; True; 1415.2714807765176; 2232.0000000000014; 0.36591779535100655; 40500; 6976; 3742; 32318112; 119700; time limit exceeded; 3600.034543991089; True;  
t_pre_carnaval001M015J030; t_pre_carnaval001M015J030_ZintFalse_Manne; 15; 30; False; nan; 972.0; nan; 13500; 6976; 4081; 4080; 40050; optimal; 0.12840485572814941; False;  
t_pre_carnaval001M015J030; t_pre_carnaval001M015J030_ZintFalse_MinLA; 15; 30; False; nan; 1389.5768107717658; nan; 40500; 6976; 4939; 33; 119700; optimal; 1.1427350044250488; False;  
t_pre_carnaval002M015J030; t_pre_carnaval002M015J030_ZintTrue_Manne; 15; 30; True; 1072.7535251660306; 1979.999999997; 0.45820529031934254; 13500; 6976; 3461; 48085114; 40050; time limit exceeded; 3600.0179760456085; True;  
t_pre_carnaval002M015J030; t_pre_carnaval002M015J030_ZintTrue_MinLA; 15; 30; True; 1470.2177394974287; 2000.0; 0.26489113025127237; 40500; 6976; 3501; 31835954; 119700; time limit exceeded; 3600.0442349910736; True;  
t_pre_carnaval002M015J030; t_pre_carnaval002M015J030_ZintFalse_Manne; 15; 30; False; nan; 1056.0; nan; 13500; 6976; 4061; 4060; 40050; optimal; 0.13009214401245117; False;  
t_pre_carnaval002M015J030; t_pre_carnaval002M015J030_ZintFalse_MinLA; 15; 30; False; nan; 1438.4150266396528; nan; 40500; 6976; 5145; 38; 119700; optimal; 1.4960150718688965; False;  
